FPS,Frame(ms),Min(ms),Max(ms),Avg(ms),CPU(ms),GPUWait(ms),ShadowPass(ms),WallsDC,PointsDC,ModelDC,ShadowDC,WallsTris,PointsTris,ModelTris,PointLights,SpotLights,VRAM(MB),Upload(KB)
1044.48,0.938242,0.808947,5.26001,0.957417,0.34043,0.597812,0.070935,5,100,1,106,10,1200,67907,100,1,0,0
1043.39,0.984151,0.808947,5.26001,0.958419,0.331923,0.652228,0.069906,5,100,1,106,10,1200,67907,100,1,0,0
1038.91,1.31913,0.808947,5.26001,0.962552,0.324741,0.994387,0.069873,5,100,1,106,10,1200,67907,100,1,0,0
1040.19,0.971628,0.808947,5.26001,0.961358,0.327851,0.643777,0.064482,5,100,1,106,10,1200,67907,100,1,0,0
1039.17,0.974967,0.808947,5.26001,0.96231,0.326983,0.647984,0.06902,5,100,1,106,10,1200,67907,100,1,0,0
1038.19,0.971175,0.808947,5.26001,0.963217,0.326413,0.644762,0.064804,5,100,1,106,10,1200,67907,100,1,0,0
1037.13,0.977986,0.808947,5.26001,0.964196,0.329124,0.648862,0.069304,5,100,1,106,10,1200,67907,100,1,0,0
1034.28,1.14223,0.808947,5.26001,0.966854,0.332534,0.809695,0.075204,5,100,1,106,10,1200,67907,100,1,0,0
1031.67,1.12901,0.808947,5.26001,0.969306,0.330662,0.798343,0.064335,5,100,1,106,10,1200,67907,100,1,0,0
1031.51,0.929955,0.808947,5.26001,0.969454,0.33703,0.592925,0.064852,5,100,1,106,10,1200,67907,100,1,0,0
1030.78,0.94665,0.808947,5.26001,0.970143,0.350735,0.595915,0.069258,5,100,1,106,10,1200,67907,100,1,0,0
1030.16,0.988968,0.808947,5.26001,0.97072,0.34291,0.646058,0.065644,5,100,1,106,10,1200,67907,100,1,0,0
1029.2,0.968119,0.808947,5.26001,0.971625,0.324556,0.643563,0.064194,5,100,1,106,10,1200,67907,100,1,0,0
1028.32,0.968128,0.808947,5.26001,0.972458,0.321771,0.646357,0.064473,5,100,1,106,10,1200,67907,100,1,0,0
1027.21,0.9849,0.808947,5.26001,0.973508,0.324055,0.660845,0.081363,5,100,1,106,10,1200,67907,100,1,0,0
1026.46,0.989904,0.808947,5.26001,0.974217,0.341672,0.648232,0.064505,5,100,1,106,10,1200,67907,100,1,0,0
1029.84,0.967583,0.808947,5.26001,0.971027,0.324634,0.642949,0.06407,5,100,1,106,10,1200,67907,100,1,0,0
1028.92,0.971096,0.808947,5.26001,0.971898,0.327559,0.643537,0.064219,5,100,1,106,10,1200,67907,100,1,0,0
1024.34,1.31098,0.808947,5.26001,0.976238,0.344611,0.96637,0.077432,5,100,1,106,10,1200,67907,100,1,0,0
1023.78,0.978703,0.808947,5.26001,0.976769,0.335503,0.6432,0.06442,5,100,1,106,10,1200,67907,100,1,0,0
1023.25,0.983747,0.808947,5.26001,0.977277,0.333745,0.650002,0.06857,5,100,1,106,10,1200,67907,100,1,0,0
1022.29,1.13667,0.808947,5.26001,0.978193,0.333458,0.803215,0.06511,5,100,1,106,10,1200,67907,100,1,0,0
1023.06,0.995664,0.808947,5.26001,0.977461,0.344898,0.650766,0.0677,5,100,1,106,10,1200,67907,100,1,0,0
1020.59,1.14127,0.808947,5.26001,0.979824,0.336292,0.80498,0.07055,5,100,1,106,10,1200,67907,100,1,0,0
1019.76,0.983912,0.808947,5.26001,0.980626,0.334956,0.648956,0.069482,5,100,1,106,10,1200,67907,100,1,0,0
1018.96,0.981334,0.808947,5.26001,0.981389,0.332355,0.648979,0.069038,5,100,1,106,10,1200,67907,100,1,0,0
1019.1,0.98179,0.808947,5.26001,0.981262,0.332746,0.649044,0.064144,5,100,1,106,10,1200,67907,100,1,0,0
1017.67,1.00101,0.808947,5.26001,0.98264,0.385231,0.615784,0.077722,5,100,1,106,10,1200,67907,100,1,0,0
1016.56,0.979799,0.808947,5.26001,0.983706,0.362472,0.617327,0.084079,5,100,1,106,10,1200,67907,100,1,0,0
1015.5,0.991379,0.808947,5.26001,0.984737,0.345468,0.645911,0.065843,5,100,1,106,10,1200,67907,100,1,0,0
1015.04,0.976954,0.808947,5.26001,0.985184,0.332199,0.644755,0.063939,5,100,1,106,10,1200,67907,100,1,0,0
1014.25,0.979904,0.808947,5.26001,0.985948,0.335792,0.644112,0.063841,5,100,1,106,10,1200,67907,100,1,0,0
1013.16,0.986833,0.808947,5.26001,0.987014,0.342309,0.644524,0.065145,5,100,1,106,10,1200,67907,100,1,0,0
1012.29,1.00125,0.808947,5.26001,0.98786,0.343027,0.658224,0.070824,5,100,1,106,10,1200,67907,100,1,0,0
1014.49,1.01755,0.808947,5.26001,0.985713,0.359482,0.658073,0.073424,5,100,1,106,10,1200,67907,100,1,0,0
1009.75,1.368,0.808947,5.26001,0.990348,0.339719,1.02828,0.076113,5,100,1,106,10,1200,67907,100,1,0,0
1008.85,0.998294,0.808947,5.26001,0.991223,0.336629,0.661665,0.07892,5,100,1,106,10,1200,67907,100,1,0,0
1009.86,0.975066,0.808947,5.26001,0.990232,0.360769,0.614297,0.085529,5,100,1,106,10,1200,67907,100,1,0,0
1009.12,1.07921,0.808947,5.26001,0.990964,0.331787,0.747427,0.066088,5,100,1,106,10,1200,67907,100,1,0,0
1009.23,1.08131,0.808947,5.26001,0.990855,0.372494,0.708818,0.111178,5,100,1,106,10,1200,67907,100,1,0,0
1008.61,0.995161,0.808947,5.26001,0.991468,0.333379,0.661782,0.072299,5,100,1,106,10,1200,67907,100,1,0,0
1005.92,1.19246,0.808947,5.26001,0.994112,0.3318,0.860659,0.069025,5,100,1,106,10,1200,67907,100,1,0,0
1005.35,0.983681,0.808947,5.26001,0.994676,0.336804,0.646877,0.067789,5,100,1,106,10,1200,67907,100,1,0,0
1004.82,0.975589,0.808947,5.26001,0.995202,0.330013,0.645576,0.066485,5,100,1,106,10,1200,67907,100,1,0,0
1004.36,0.972259,0.808947,5.26001,0.995661,0.327731,0.644528,0.066392,5,100,1,106,10,1200,67907,100,1,0,0
1003.82,0.975972,0.808947,5.26001,0.99619,0.329645,0.646327,0.065894,5,100,1,106,10,1200,67907,100,1,0,0
1003.36,0.970708,0.808947,5.26001,0.996648,0.326413,0.644295,0.065768,5,100,1,106,10,1200,67907,100,1,0,0
1002.85,0.977366,0.808947,5.26001,0.997161,0.328888,0.648478,0.069904,5,100,1,106,10,1200,67907,100,1,0,0
1002.17,0.97658,0.808947,5.26001,0.997839,0.331726,0.644854,0.066274,5,100,1,106,10,1200,67907,100,1,0,0
1001.31,0.975527,0.808947,5.26001,0.998692,0.326851,0.648676,0.069875,5,100,1,106,10,1200,67907,100,1,0,0
1000.87,0.972838,0.808947,5.26001,0.999129,0.329536,0.643302,0.06565,5,100,1,106,10,1200,67907,100,1,0,0
1000.21,1.3369,0.808947,5.26001,0.999793,0.327975,1.00892,0.070216,5,100,1,106,10,1200,67907,100,1,0,0
999.369,0.979857,0.808947,5.26001,1.00063,0.330464,0.649393,0.070495,5,100,1,106,10,1200,67907,100,1,0,0
999.08,0.973596,0.808947,5.26001,1.00092,0.329287,0.644309,0.065905,5,100,1,106,10,1200,67907,100,1,0,0
998.549,0.981174,0.808947,5.26001,1.00145,0.329615,0.651559,0.069963,5,100,1,106,10,1200,67907,100,1,0,0
997.265,1.14138,0.808947,5.26001,1.00274,0.336732,0.804651,0.070004,5,100,1,106,10,1200,67907,100,1,0,0
996.383,1.19194,0.808947,5.26001,1.00363,0.336704,0.855234,0.066655,5,100,1,106,10,1200,67907,100,1,0,0
996.044,0.976009,0.808947,5.26001,1.00397,0.328702,0.647307,0.067905,5,100,1,106,10,1200,67907,100,1,0,0
997.265,0.975698,0.808947,5.26001,1.00274,0.32934,0.646358,0.067023,5,100,1,106,10,1200,67907,100,1,0,0
996.724,0.979282,0.808947,5.26001,1.00329,0.329678,0.649604,0.065117,5,100,1,106,10,1200,67907,100,1,0,0
996.38,0.989213,0.808947,5.26001,1.00363,0.338517,0.650696,0.066419,5,100,1,106,10,1200,67907,100,1,0,0
997.514,0.962678,0.808947,5.26001,1.00249,0.360589,0.602089,0.072892,5,100,1,106,10,1200,67907,100,1,0,0
996.675,0.975932,0.808947,5.26001,1.00334,0.331311,0.644621,0.065265,5,100,1,106,10,1200,67907,100,1,0,0
995.916,0.975231,0.808947,5.26001,1.0041,0.331617,0.643614,0.065109,5,100,1,106,10,1200,67907,100,1,0,0
995.166,0.976084,0.808947,5.26001,1.00486,0.330989,0.645095,0.065621,5,100,1,106,10,1200,67907,100,1,0,0
994.398,0.975926,0.808947,5.26001,1.00563,0.331145,0.644781,0.065243,5,100,1,106,10,1200,67907,100,1,0,0
994,0.979824,0.808947,5.26001,1.00604,0.334565,0.645259,0.06641,5,100,1,106,10,1200,67907,100,1,0,0
989.533,1.38311,0.808947,5.26001,1.01058,0.33289,1.05022,0.065556,5,100,1,106,10,1200,67907,100,1,0,0
989.859,1.15274,0.808947,5.26001,1.01024,0.333865,0.818875,0.07042,5,100,1,106,10,1200,67907,100,1,0,0
989.284,0.996562,0.808947,5.26001,1.01083,0.34823,0.648332,0.069013,5,100,1,106,10,1200,67907,100,1,0,0
988.802,0.995339,0.808947,5.26001,1.01132,0.32892,0.666419,0.065671,5,100,1,106,10,1200,67907,100,1,0,0
987.192,1.09138,0.808947,5.26001,1.01297,0.348442,0.742942,0.09702,5,100,1,106,10,1200,67907,100,1,0,0
986.733,1.13892,0.808947,5.26001,1.01345,0.332448,0.806476,0.070455,5,100,1,106,10,1200,67907,100,1,0,0
988.296,0.979014,0.808947,5.26001,1.01184,0.332195,0.646819,0.06709,5,100,1,106,10,1200,67907,100,1,0,0
987.673,0.98255,0.808947,5.26001,1.01248,0.330745,0.651805,0.070713,5,100,1,106,10,1200,67907,100,1,0,0
987.11,0.978243,0.808947,5.26001,1.01306,0.329448,0.648795,0.066486,5,100,1,106,10,1200,67907,100,1,0,0
986.387,0.978231,0.808947,5.26001,1.0138,0.328918,0.649313,0.070036,5,100,1,106,10,1200,67907,100,1,0,0
986.186,0.974586,0.808947,5.26001,1.01401,0.329082,0.645504,0.06601,5,100,1,106,10,1200,67907,100,1,0,0
985.802,0.972648,0.808947,5.26001,1.0144,0.328212,0.644436,0.065259,5,100,1,106,10,1200,67907,100,1,0,0
985.344,0.973649,0.808947,5.26001,1.01487,0.328175,0.645474,0.065388,5,100,1,106,10,1200,67907,100,1,0,0
984.698,0.989464,0.808947,5.26001,1.01554,0.335809,0.653655,0.065472,5,100,1,106,10,1200,67907,100,1,0,0
983.993,0.986871,0.808947,5.26001,1.01627,0.340207,0.646664,0.06658,5,100,1,106,10,1200,67907,100,1,0,0
983.501,0.977628,0.808947,5.26001,1.01678,0.330859,0.646769,0.066889,5,100,1,106,10,1200,67907,100,1,0,0
979.096,1.38973,0.808947,5.26001,1.02135,0.327239,1.06249,0.065255,5,100,1,106,10,1200,67907,100,1,0,0
978.91,0.969079,0.808947,5.26001,1.02154,0.360734,0.608345,0.079716,5,100,1,106,10,1200,67907,100,1,0,0
978.063,0.982309,0.808947,5.26001,1.02243,0.332015,0.650294,0.070306,5,100,1,106,10,1200,67907,100,1,0,0
977.371,0.989414,0.808947,5.26001,1.02315,0.343111,0.646303,0.06623,5,100,1,106,10,1200,67907,100,1,0,0
975.825,1.08288,0.808947,5.26001,1.02477,0.333026,0.749853,0.065463,5,100,1,106,10,1200,67907,100,1,0,0
973.411,1.17019,0.808947,5.26001,1.02732,0.362483,0.807707,0.071979,5,100,1,106,10,1200,67907,100,1,0,0
971.141,1.16516,0.808947,5.26001,1.02972,0.327555,0.837601,0.068242,5,100,1,106,10,1200,67907,100,1,0,0
972.141,0.996347,0.808947,5.26001,1.02866,0.328926,0.667421,0.070207,5,100,1,106,10,1200,67907,100,1,0,0
975.511,0.999967,0.808947,5.26001,1.0251,0.330353,0.669614,0.066234,5,100,1,106,10,1200,67907,100,1,0,0
976.313,0.971156,0.808947,5.26001,1.02426,0.434564,0.536592,0.095479,5,100,1,106,10,1200,67907,100,1,0,0
975.935,0.975373,0.808947,5.26001,1.02466,0.354172,0.621201,0.072505,5,100,1,106,10,1200,67907,100,1,0,0
977.09,0.987223,0.808947,5.26001,1.02345,0.339524,0.647699,0.068425,5,100,1,106,10,1200,67907,100,1,0,0
976.657,0.99536,0.808947,5.26001,1.0239,0.329974,0.665386,0.066827,5,100,1,106,10,1200,67907,100,1,0,0
976.074,0.99618,0.808947,5.26001,1.02451,0.338124,0.658056,0.066138,5,100,1,106,10,1200,67907,100,1,0,0
975.525,0.998032,0.808947,5.26001,1.02509,0.332905,0.665127,0.066812,5,100,1,106,10,1200,67907,100,1,0,0
975.05,0.994443,0.808947,5.26001,1.02559,0.331792,0.662651,0.066093,5,100,1,106,10,1200,67907,100,1,0,0
971.2,1.35831,0.808947,5.26001,1.02965,0.331638,1.02668,0.06573,5,100,1,106,10,1200,67907,100,1,0,0
970.794,0.981237,0.808947,5.26001,1.03008,0.329384,0.651853,0.070093,5,100,1,106,10,1200,67907,100,1,0,0
970.733,0.990713,0.808947,5.26001,1.03015,0.339168,0.651545,0.068538,5,100,1,106,10,1200,67907,100,1,0,0
972.394,1.14312,0.808947,5.26001,1.02839,0.337169,0.805953,0.070827,5,100,1,106,10,1200,67907,100,1,0,0
970.312,1.19227,0.808947,5.26001,1.0306,0.338608,0.853663,0.067767,5,100,1,106,10,1200,67907,100,1,0,0
970.203,0.986531,0.808947,5.26001,1.03071,0.339776,0.646755,0.067023,5,100,1,106,10,1200,67907,100,1,0,0
970.125,0.979527,0.808947,5.26001,1.0308,0.332693,0.646834,0.065757,5,100,1,106,10,1200,67907,100,1,0,0
970.149,0.975414,0.808947,5.26001,1.03077,0.331761,0.643653,0.064853,5,100,1,106,10,1200,67907,100,1,0,0
971.706,0.977016,0.808947,5.26001,1.02912,0.332015,0.645001,0.065148,5,100,1,106,10,1200,67907,100,1,0,0
973.124,0.979071,0.808947,5.26001,1.02762,0.333041,0.64603,0.065249,5,100,1,106,10,1200,67907,100,1,0,0
972.532,0.992496,0.808947,5.26001,1.02824,0.338816,0.65368,0.070733,5,100,1,106,10,1200,67907,100,1,0,0
972.024,1.0004,0.808947,5.26001,1.02878,0.404359,0.59604,0.066211,5,100,1,106,10,1200,67907,100,1,0,0
972.042,0.987079,0.808947,5.26001,1.02876,0.336211,0.650868,0.071268,5,100,1,106,10,1200,67907,100,1,0,0
971.957,0.977084,0.808947,5.26001,1.02885,0.332498,0.644586,0.065393,5,100,1,106,10,1200,67907,100,1,0,0
971.871,0.977229,0.808947,5.26001,1.02894,0.332496,0.644733,0.065463,5,100,1,106,10,1200,67907,100,1,0,0
971.947,0.976921,0.808947,5.26001,1.02886,0.332129,0.644792,0.065125,5,100,1,106,10,1200,67907,100,1,0,0
968.178,1.39035,0.808947,5.26001,1.03287,0.331989,1.05836,0.06505,5,100,1,106,10,1200,67907,100,1,0,0
968.377,0.946388,0.808947,5.26001,1.03266,0.346043,0.600345,0.070377,5,100,1,106,10,1200,67907,100,1,0,0
968.249,0.984781,0.808947,5.26001,1.03279,0.3363,0.648481,0.068797,5,100,1,106,10,1200,67907,100,1,0,0
971.236,0.993288,0.808947,5.26001,1.02962,0.336991,0.656297,0.074552,5,100,1,106,10,1200,67907,100,1,0,0
970.411,1.06626,0.808947,5.26001,1.03049,0.343925,0.722335,0.071513,5,100,1,106,10,1200,67907,100,1,0,0
968.347,1.20342,0.808947,5.26001,1.03269,0.332483,0.870942,0.066136,5,100,1,106,10,1200,67907,100,1,0,0
969.679,0.994837,0.808947,5.26001,1.03127,0.328253,0.666584,0.065196,5,100,1,106,10,1200,67907,100,1,0,0
968.197,1.15353,0.808947,5.26001,1.03285,0.328782,0.824748,0.070019,5,100,1,106,10,1200,67907,100,1,0,0
969.598,0.991933,0.808947,5.26001,1.03135,0.33807,0.653863,0.067322,5,100,1,106,10,1200,67907,100,1,0,0
969.47,0.997594,0.808947,5.26001,1.03149,0.355938,0.641656,0.088458,5,100,1,106,10,1200,67907,100,1,0,0
969.517,0.976372,0.808947,5.26001,1.03144,0.327614,0.648758,0.065162,5,100,1,106,10,1200,67907,100,1,0,0
969.583,0.974748,0.808947,5.26001,1.03137,0.32961,0.645138,0.065306,5,100,1,106,10,1200,67907,100,1,0,0
969.776,0.980418,0.808947,5.26001,1.03117,0.333714,0.646704,0.065307,5,100,1,106,10,1200,67907,100,1,0,0
969.791,0.978196,0.808947,5.26001,1.03115,0.32971,0.648486,0.067951,5,100,1,106,10,1200,67907,100,1,0,0
969.938,0.97578,0.808947,5.26001,1.03099,0.329355,0.646425,0.065723,5,100,1,106,10,1200,67907,100,1,0,0
969.902,0.980757,0.808947,5.26001,1.03103,0.330024,0.650733,0.071237,5,100,1,106,10,1200,67907,100,1,0,0
966.088,1.38695,0.808947,5.26001,1.0351,0.329016,1.05793,0.065381,5,100,1,106,10,1200,67907,100,1,0,0
966.157,0.979466,0.808947,5.26001,1.03503,0.33498,0.644486,0.065477,5,100,1,106,10,1200,67907,100,1,0,0
966.335,0.982182,0.808947,5.26001,1.03484,0.332208,0.649974,0.066573,5,100,1,106,10,1200,67907,100,1,0,0
966.531,0.996585,0.808947,5.26001,1.03463,0.343945,0.65264,0.069618,5,100,1,106,10,1200,67907,100,1,0,0
968.504,1.15727,0.808947,5.26001,1.03252,0.352036,0.805231,0.066703,5,100,1,106,10,1200,67907,100,1,0,0
966.961,1.16305,0.808947,5.26001,1.03417,0.353643,0.809412,0.073286,5,100,1,106,10,1200,67907,100,1,0,0
966.868,0.985004,0.808947,5.26001,1.03427,0.33531,0.649694,0.069018,5,100,1,106,10,1200,67907,100,1,0,0
967.736,0.986475,0.808947,5.26001,1.03334,0.336979,0.649496,0.069244,5,100,1,106,10,1200,67907,100,1,0,0
968.588,0.99037,0.808947,5.26001,1.03243,0.33924,0.65113,0.070497,5,100,1,106,10,1200,67907,100,1,0,0
968.691,0.984163,0.808947,5.26001,1.03232,0.339469,0.644694,0.066454,5,100,1,106,10,1200,67907,100,1,0,0
970.647,0.984438,0.808947,5.26001,1.03024,0.338355,0.646083,0.066836,5,100,1,106,10,1200,67907,100,1,0,0
970.624,0.986168,0.808947,5.26001,1.03027,0.340166,0.646002,0.06636,5,100,1,106,10,1200,67907,100,1,0,0
970.477,0.991136,0.808947,5.26001,1.03042,0.342664,0.648472,0.066769,5,100,1,106,10,1200,67907,100,1,0,0
970.251,0.996272,0.808947,5.26001,1.03066,0.345614,0.650658,0.068144,5,100,1,106,10,1200,67907,100,1,0,0
970.12,0.989853,0.808947,5.26001,1.0308,0.342092,0.647761,0.067488,5,100,1,106,10,1200,67907,100,1,0,0
969.967,0.98698,0.808947,5.26001,1.03096,0.339659,0.647321,0.0668,5,100,1,106,10,1200,67907,100,1,0,0
966.421,1.35566,0.808947,5.26001,1.03475,0.339467,1.0162,0.066759,5,100,1,106,10,1200,67907,100,1,0,0
966.246,0.995292,0.808947,5.26001,1.03493,0.34412,0.651172,0.067921,5,100,1,106,10,1200,67907,100,1,0,0
964.603,1.15184,0.808947,5.26001,1.0367,0.336167,0.815671,0.066802,5,100,1,106,10,1200,67907,100,1,0,0
964.453,0.988983,0.808947,5.26001,1.03686,0.339274,0.649709,0.066996,5,100,1,106,10,1200,67907,100,1,0,0
966.121,1.15789,0.808947,5.26001,1.03507,0.348109,0.809784,0.067977,5,100,1,106,10,1200,67907,100,1,0,0
965.08,1.09149,0.808947,5.26001,1.03618,0.341202,0.750292,0.06678,5,100,1,106,10,1200,67907,100,1,0,0
964.95,0.987584,0.808947,5.26001,1.03632,0.340024,0.64756,0.066929,5,100,1,106,10,1200,67907,100,1,0,0
964.88,0.988614,0.808947,5.26001,1.0364,0.339335,0.649279,0.06688,5,100,1,106,10,1200,67907,100,1,0,0
966.303,0.988785,0.808947,5.26001,1.03487,0.34043,0.648355,0.066609,5,100,1,106,10,1200,67907,100,1,0,0
968.05,1.00517,0.808947,5.26001,1.033,0.353262,0.651907,0.069761,5,100,1,106,10,1200,67907,100,1,0,0
967.833,0.99925,0.808947,5.26001,1.03324,0.343248,0.656002,0.072878,5,100,1,106,10,1200,67907,100,1,0,0
967.642,0.996048,0.808947,5.26001,1.03344,0.346341,0.649707,0.068625,5,100,1,106,10,1200,67907,100,1,0,0
967.532,0.991022,0.808947,5.26001,1.03356,0.341451,0.649571,0.068671,5,100,1,106,10,1200,67907,100,1,0,0
967.395,1.00391,0.808947,5.26001,1.0337,0.354582,0.649329,0.0668,5,100,1,106,10,1200,67907,100,1,0,0
967.14,0.989847,0.808947,5.26001,1.03398,0.340955,0.648892,0.067614,5,100,1,106,10,1200,67907,100,1,0,0
966.996,0.991405,0.808947,5.26001,1.03413,0.343698,0.647707,0.067005,5,100,1,106,10,1200,67907,100,1,0,0
963.508,1.3495,0.808947,5.26001,1.03787,0.339482,1.01002,0.067467,5,100,1,106,10,1200,67907,100,1,0,0
963.376,0.990373,0.808947,5.26001,1.03802,0.338946,0.651427,0.069804,5,100,1,106,10,1200,67907,100,1,0,0
963.168,0.998338,0.808947,5.26001,1.03824,0.341081,0.657257,0.075129,5,100,1,106,10,1200,67907,100,1,0,0
962.948,1.00354,0.808947,5.26001,1.03848,0.351256,0.652287,0.07142,5,100,1,106,10,1200,67907,100,1,0,0
966.608,0.989937,0.808947,5.26001,1.03455,0.340061,0.649876,0.069837,5,100,1,106,10,1200,67907,100,1,0,0
966.516,1.16258,0.808947,5.26001,1.03464,0.34718,0.815401,0.083692,5,100,1,106,10,1200,67907,100,1,0,0
965.084,1.15005,0.808947,5.26001,1.03618,0.338081,0.811971,0.06974,5,100,1,106,10,1200,67907,100,1,0,0
965.082,0.995498,0.808947,5.26001,1.03618,0.34138,0.654118,0.073456,5,100,1,106,10,1200,67907,100,1,0,0
966.086,0.983745,0.808947,5.26001,1.0351,0.337053,0.646692,0.067549,5,100,1,106,10,1200,67907,100,1,0,0
967.499,0.987709,0.808947,5.26001,1.03359,0.336273,0.651436,0.071752,5,100,1,106,10,1200,67907,100,1,0,0
967.465,0.98267,0.808947,5.26001,1.03363,0.3359,0.64677,0.067007,5,100,1,106,10,1200,67907,100,1,0,0
967.359,0.993861,0.808947,5.26001,1.03374,0.341627,0.652234,0.072343,5,100,1,106,10,1200,67907,100,1,0,0
967.254,0.989529,0.808947,5.26001,1.03385,0.338912,0.650617,0.066866,5,100,1,106,10,1200,67907,100,1,0,0
967.123,0.992205,0.808947,5.26001,1.03399,0.335004,0.657201,0.066999,5,100,1,106,10,1200,67907,100,1,0,0
966.924,0.99588,0.808947,5.26001,1.03421,0.336876,0.659004,0.06722,5,100,1,106,10,1200,67907,100,1,0,0
966.689,0.997798,0.808947,5.26001,1.03446,0.341656,0.656142,0.068842,5,100,1,106,10,1200,67907,100,1,0,0
962.988,1.37117,0.808947,5.26001,1.03843,0.346944,1.02423,0.081896,5,100,1,106,10,1200,67907,100,1,0,0
962.922,0.996555,0.808947,5.26001,1.03851,0.33848,0.658075,0.071542,5,100,1,106,10,1200,67907,100,1,0,0
963.137,0.963705,0.808947,5.26001,1.03827,0.358487,0.605218,0.074673,5,100,1,106,10,1200,67907,100,1,0,0
961.13,1.19442,0.808947,5.26001,1.04044,0.337057,0.857367,0.068097,5,100,1,106,10,1200,67907,100,1,0,0
963.344,1.15063,0.808947,5.26001,1.03805,0.346428,0.804204,0.068013,5,100,1,106,10,1200,67907,100,1,0,0
963,1.00613,0.808947,5.26001,1.03842,0.352759,0.653372,0.074268,5,100,1,106,10,1200,67907,100,1,0,0
963.094,0.972176,0.808947,5.26001,1.03832,0.374794,0.597382,0.069493,5,100,1,106,10,1200,67907,100,1,0,0
963.083,0.990635,0.808947,5.26001,1.03833,0.34533,0.645305,0.066097,5,100,1,106,10,1200,67907,100,1,0,0
964.151,0.967868,0.808947,5.26001,1.03718,0.370831,0.597037,0.066146,5,100,1,106,10,1200,67907,100,1,0,0
965.671,1.0069,0.808947,5.26001,1.03555,0.349195,0.657701,0.074284,5,100,1,106,10,1200,67907,100,1,0,0
967.3,0.990803,0.808947,5.26001,1.03381,0.373222,0.617581,0.086349,5,100,1,106,10,1200,67907,100,1,0,0
967.64,0.960044,0.808947,5.26001,1.03344,0.359254,0.60079,0.071519,5,100,1,106,10,1200,67907,100,1,0,0
967.706,0.992928,0.808947,5.26001,1.03337,0.344556,0.648372,0.067376,5,100,1,106,10,1200,67907,100,1,0,0
967.545,0.988286,0.808947,5.26001,1.03354,0.339849,0.648437,0.068501,5,100,1,106,10,1200,67907,100,1,0,0
967.452,0.985331,0.808947,5.26001,1.03364,0.339541,0.64579,0.066406,5,100,1,106,10,1200,67907,100,1,0,0
967.45,0.987471,0.808947,5.26001,1.03365,0.33984,0.647631,0.067557,5,100,1,106,10,1200,67907,100,1,0,0
964.211,1.34254,0.808947,5.26001,1.03712,0.352212,0.990327,0.069913,5,100,1,106,10,1200,67907,100,1,0,0
962.79,1.14926,0.808947,5.26001,1.03865,0.338912,0.810348,0.067397,5,100,1,106,10,1200,67907,100,1,0,0
962.785,0.998597,0.808947,5.26001,1.03865,0.349059,0.649538,0.066659,5,100,1,106,10,1200,67907,100,1,0,0
962.8,0.99285,0.808947,5.26001,1.03864,0.339842,0.653008,0.072197,5,100,1,106,10,1200,67907,100,1,0,0
964.677,1.15615,0.808947,5.26001,1.03662,0.347243,0.808908,0.072249,5,100,1,106,10,1200,67907,100,1,0,0
963.148,1.14585,0.808947,5.26001,1.03826,0.337617,0.808231,0.071376,5,100,1,106,10,1200,67907,100,1,0,0
963.165,0.988855,0.808947,5.26001,1.03824,0.341248,0.647607,0.066885,5,100,1,106,10,1200,67907,100,1,0,0
964.614,0.987233,0.808947,5.26001,1.03668,0.340736,0.646497,0.066335,5,100,1,106,10,1200,67907,100,1,0,0
966.363,1.00462,0.808947,5.26001,1.03481,0.346397,0.65822,0.074241,5,100,1,106,10,1200,67907,100,1,0,0
966.307,0.992524,0.808947,5.26001,1.03487,0.34029,0.652234,0.070625,5,100,1,106,10,1200,67907,100,1,0,0
966.13,0.998474,0.808947,5.26001,1.03506,0.343432,0.655042,0.068649,5,100,1,106,10,1200,67907,100,1,0,0
965.989,0.990488,0.808947,5.26001,1.03521,0.341537,0.648951,0.068268,5,100,1,106,10,1200,67907,100,1,0,0
965.9,0.986581,0.808947,5.26001,1.0353,0.339322,0.647259,0.066674,5,100,1,106,10,1200,67907,100,1,0,0
965.826,0.98699,0.808947,5.26001,1.03538,0.338996,0.647994,0.067089,5,100,1,106,10,1200,67907,100,1,0,0
965.833,0.991741,0.808947,5.26001,1.03538,0.339715,0.652026,0.071518,5,100,1,106,10,1200,67907,100,1,0,0
965.866,0.996845,0.808947,5.26001,1.03534,0.345957,0.650888,0.066613,5,100,1,106,10,1200,67907,100,1,0,0
962.35,1.36536,0.808947,5.26001,1.03912,0.344707,1.02065,0.076875,5,100,1,106,10,1200,67907,100,1,0,0
962.262,0.986619,0.808947,5.26001,1.03922,0.335617,0.651002,0.070339,5,100,1,106,10,1200,67907,100,1,0,0
962.171,0.986993,0.808947,5.26001,1.03932,0.336197,0.650796,0.069833,5,100,1,106,10,1200,67907,100,1,0,0
962.077,0.987113,0.808947,5.26001,1.03942,0.336455,0.650658,0.070381,5,100,1,106,10,1200,67907,100,1,0,0
